keyword,name,category,address,phone,open_hours,description,menu,price,image
대구 중구 배달 중식,사천노마훠궈종로점,중식당,대구 중구 종로 48,0507-1420-3822,,"대구에서 10년 넘어 사천 정통의 자부심을 지켜온 '사천노마훠궈'입니다. 장인 정신으로 빚어낸 비법 육수와 10년의 내공이 담긴 전문성으로 중국 훠궈 문화의 진수를 선보입니다. 대구에서 만나는 가장 완벽하고 깊이 있는 정통 훠궈의 맛, 그 특별한 경험을 선사합니다.",홍탕+백탕+토마토탕,"3,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20260309_39%2F177300777977351IAK_JPEG%2FIMG_9478.jpeg
대구 중구 배달 중식,사천노마훠궈종로점,중식당,대구 중구 종로 48,0507-1420-3822,,"대구에서 10년 넘어 사천 정통의 자부심을 지켜온 '사천노마훠궈'입니다. 장인 정신으로 빚어낸 비법 육수와 10년의 내공이 담긴 전문성으로 중국 훠궈 문화의 진수를 선보입니다. 대구에서 만나는 가장 완벽하고 깊이 있는 정통 훠궈의 맛, 그 특별한 경험을 선사합니다.",모듬고기 무한리필 디너휴일,"23,900원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210602_266%2F1622566480728KuliK_JPEG%2FtIQEULnSXj1Om__SK8YTr-zO.jpeg.jpg
대구 중구 배달 중식,사천노마훠궈종로점,중식당,대구 중구 종로 48,0507-1420-3822,,"대구에서 10년 넘어 사천 정통의 자부심을 지켜온 '사천노마훠궈'입니다. 장인 정신으로 빚어낸 비법 육수와 10년의 내공이 담긴 전문성으로 중국 훠궈 문화의 진수를 선보입니다. 대구에서 만나는 가장 완벽하고 깊이 있는 정통 훠궈의 맛, 그 특별한 경험을 선사합니다.",꿔바로우,"15,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210602_262%2F16225665299169mStl_JPEG%2FgIgvSN4b0VwAt0ik1WVF-YkP.jpeg.jpg
대구 중구 배달 중식,사천노마훠궈종로점,중식당,대구 중구 종로 48,0507-1420-3822,,"대구에서 10년 넘어 사천 정통의 자부심을 지켜온 '사천노마훠궈'입니다. 장인 정신으로 빚어낸 비법 육수와 10년의 내공이 담긴 전문성으로 중국 훠궈 문화의 진수를 선보입니다. 대구에서 만나는 가장 완벽하고 깊이 있는 정통 훠궈의 맛, 그 특별한 경험을 선사합니다.",6세~10세 무한리필,"12,900원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210602_268%2F1622566507629DjBku_JPEG%2Fj4jGsmQ6fhRzDjaigjCebIBB.jpeg.jpg
대구 중구 배달 중식,사천노마훠궈종로점,중식당,대구 중구 종로 48,0507-1420-3822,,"대구에서 10년 넘어 사천 정통의 자부심을 지켜온 '사천노마훠궈'입니다. 장인 정신으로 빚어낸 비법 육수와 10년의 내공이 담긴 전문성으로 중국 훠궈 문화의 진수를 선보입니다. 대구에서 만나는 가장 완벽하고 깊이 있는 정통 훠궈의 맛, 그 특별한 경험을 선사합니다.",마라탕,"1,700원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210602_275%2F162256655778393EHa_JPEG%2FLshWzuKJugDg1G0AWQuSESgW.jpeg.jpg
대구 중구 배달 중식,사천노마훠궈종로점,중식당,대구 중구 종로 48,0507-1420-3822,,"대구에서 10년 넘어 사천 정통의 자부심을 지켜온 '사천노마훠궈'입니다. 장인 정신으로 빚어낸 비법 육수와 10년의 내공이 담긴 전문성으로 중국 훠궈 문화의 진수를 선보입니다. 대구에서 만나는 가장 완벽하고 깊이 있는 정통 훠궈의 맛, 그 특별한 경험을 선사합니다.",마라샹궈,"3,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210602_62%2F1622566588091blqvK_JPEG%2Fsh06ZjgJTPq9AyGjdQsOjD1W.jpeg.jpg
대구 중구 배달 중식,사천노마훠궈종로점,중식당,대구 중구 종로 48,0507-1420-3822,,"대구에서 10년 넘어 사천 정통의 자부심을 지켜온 '사천노마훠궈'입니다. 장인 정신으로 빚어낸 비법 육수와 10년의 내공이 담긴 전문성으로 중국 훠궈 문화의 진수를 선보입니다. 대구에서 만나는 가장 완벽하고 깊이 있는 정통 훠궈의 맛, 그 특별한 경험을 선사합니다.",노마볶음밥,"7,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210602_249%2F1622566612863tfgPK_JPEG%2FYS23IVxGp5LRhHKPx8u1NGN3.jpeg.jpg
대구 중구 배달 중식,사천노마훠궈종로점,중식당,대구 중구 종로 48,0507-1420-3822,,"대구에서 10년 넘어 사천 정통의 자부심을 지켜온 '사천노마훠궈'입니다. 장인 정신으로 빚어낸 비법 육수와 10년의 내공이 담긴 전문성으로 중국 훠궈 문화의 진수를 선보입니다. 대구에서 만나는 가장 완벽하고 깊이 있는 정통 훠궈의 맛, 그 특별한 경험을 선사합니다.",기본코스 무한리필,"17,900원",
대구 중구 배달 중식,사천노마훠궈종로점,중식당,대구 중구 종로 48,0507-1420-3822,,"대구에서 10년 넘어 사천 정통의 자부심을 지켜온 '사천노마훠궈'입니다. 장인 정신으로 빚어낸 비법 육수와 10년의 내공이 담긴 전문성으로 중국 훠궈 문화의 진수를 선보입니다. 대구에서 만나는 가장 완벽하고 깊이 있는 정통 훠궈의 맛, 그 특별한 경험을 선사합니다.",고기류 200g추가,"7,000원",
대구 중구 배달 중식,사천노마훠궈종로점,중식당,대구 중구 종로 48,0507-1420-3822,,"대구에서 10년 넘어 사천 정통의 자부심을 지켜온 '사천노마훠궈'입니다. 장인 정신으로 빚어낸 비법 육수와 10년의 내공이 담긴 전문성으로 중국 훠궈 문화의 진수를 선보입니다. 대구에서 만나는 가장 완벽하고 깊이 있는 정통 훠궈의 맛, 그 특별한 경험을 선사합니다.",양등뼈 500g추가,"10,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240116_17%2F1705390631247D5VJU_JPEG%2F1B10DF59-6A10-49ED-A38C-060B40D16FA7.jpeg
대구 중구 배달 중식,사천노마훠궈종로점,중식당,대구 중구 종로 48,0507-1420-3822,,"대구에서 10년 넘어 사천 정통의 자부심을 지켜온 '사천노마훠궈'입니다. 장인 정신으로 빚어낸 비법 육수와 10년의 내공이 담긴 전문성으로 중국 훠궈 문화의 진수를 선보입니다. 대구에서 만나는 가장 완벽하고 깊이 있는 정통 훠궈의 맛, 그 특별한 경험을 선사합니다.",모듬해물 추가,"15,000원",
대구 중구 배달 중식,사천노마훠궈종로점,중식당,대구 중구 종로 48,0507-1420-3822,,"대구에서 10년 넘어 사천 정통의 자부심을 지켜온 '사천노마훠궈'입니다. 장인 정신으로 빚어낸 비법 육수와 10년의 내공이 담긴 전문성으로 중국 훠궈 문화의 진수를 선보입니다. 대구에서 만나는 가장 완벽하고 깊이 있는 정통 훠궈의 맛, 그 특별한 경험을 선사합니다.",홍탕 추가,"5,000원",
대구 중구 배달 중식,복해반점,중식당,대구 중구 종로 22,053-254-8903,,"30년 이상의 역사를 가지고 있는 중식당입니다. 화교들이 운영하는 곳이지요. 제철에 맞는 재료를 사용하여 맛을 내는 이색 짬뽕으로 유명한데요. 10월에서 3월까지는 고추굴짬뽕이, 4월에서 9월까지는 꽃게 짬뽕이 제공됩니다.",짜장면,"7,000원",
대구 중구 배달 중식,복해반점,중식당,대구 중구 종로 22,053-254-8903,,"30년 이상의 역사를 가지고 있는 중식당입니다. 화교들이 운영하는 곳이지요. 제철에 맞는 재료를 사용하여 맛을 내는 이색 짬뽕으로 유명한데요. 10월에서 3월까지는 고추굴짬뽕이, 4월에서 9월까지는 꽃게 짬뽕이 제공됩니다.",짬뽕,"8,000원",
대구 중구 배달 중식,복해반점,중식당,대구 중구 종로 22,053-254-8903,,"30년 이상의 역사를 가지고 있는 중식당입니다. 화교들이 운영하는 곳이지요. 제철에 맞는 재료를 사용하여 맛을 내는 이색 짬뽕으로 유명한데요. 10월에서 3월까지는 고추굴짬뽕이, 4월에서 9월까지는 꽃게 짬뽕이 제공됩니다.",탕수육 중,"20,000원",
대구 중구 배달 중식,복해반점,중식당,대구 중구 종로 22,053-254-8903,,"30년 이상의 역사를 가지고 있는 중식당입니다. 화교들이 운영하는 곳이지요. 제철에 맞는 재료를 사용하여 맛을 내는 이색 짬뽕으로 유명한데요. 10월에서 3월까지는 고추굴짬뽕이, 4월에서 9월까지는 꽃게 짬뽕이 제공됩니다.",매운덮밥,변동,
대구 중구 배달 중식,복해반점,중식당,대구 중구 종로 22,053-254-8903,,"30년 이상의 역사를 가지고 있는 중식당입니다. 화교들이 운영하는 곳이지요. 제철에 맞는 재료를 사용하여 맛을 내는 이색 짬뽕으로 유명한데요. 10월에서 3월까지는 고추굴짬뽕이, 4월에서 9월까지는 꽃게 짬뽕이 제공됩니다.",마늘덮밥,변동,
대구 중구 배달 중식,복해반점,중식당,대구 중구 종로 22,053-254-8903,,"30년 이상의 역사를 가지고 있는 중식당입니다. 화교들이 운영하는 곳이지요. 제철에 맞는 재료를 사용하여 맛을 내는 이색 짬뽕으로 유명한데요. 10월에서 3월까지는 고추굴짬뽕이, 4월에서 9월까지는 꽃게 짬뽕이 제공됩니다.",마파두부밥,변동,
대구 중구 배달 중식,복해반점,중식당,대구 중구 종로 22,053-254-8903,,"30년 이상의 역사를 가지고 있는 중식당입니다. 화교들이 운영하는 곳이지요. 제철에 맞는 재료를 사용하여 맛을 내는 이색 짬뽕으로 유명한데요. 10월에서 3월까지는 고추굴짬뽕이, 4월에서 9월까지는 꽃게 짬뽕이 제공됩니다.",BROCCOLI PORK WIRICE,변동,
대구 중구 배달 중식,복해반점,중식당,대구 중구 종로 22,053-254-8903,,"30년 이상의 역사를 가지고 있는 중식당입니다. 화교들이 운영하는 곳이지요. 제철에 맞는 재료를 사용하여 맛을 내는 이색 짬뽕으로 유명한데요. 10월에서 3월까지는 고추굴짬뽕이, 4월에서 9월까지는 꽃게 짬뽕이 제공됩니다.",야끼우동,"10,000원",
대구 중구 배달 중식,복해반점,중식당,대구 중구 종로 22,053-254-8903,,"30년 이상의 역사를 가지고 있는 중식당입니다. 화교들이 운영하는 곳이지요. 제철에 맞는 재료를 사용하여 맛을 내는 이색 짬뽕으로 유명한데요. 10월에서 3월까지는 고추굴짬뽕이, 4월에서 9월까지는 꽃게 짬뽕이 제공됩니다.",간짜장,"8,000원",
대구 중구 배달 중식,복해반점,중식당,대구 중구 종로 22,053-254-8903,,"30년 이상의 역사를 가지고 있는 중식당입니다. 화교들이 운영하는 곳이지요. 제철에 맞는 재료를 사용하여 맛을 내는 이색 짬뽕으로 유명한데요. 10월에서 3월까지는 고추굴짬뽕이, 4월에서 9월까지는 꽃게 짬뽕이 제공됩니다.",울면,변동,
대구 중구 배달 중식,복해반점,중식당,대구 중구 종로 22,053-254-8903,,"30년 이상의 역사를 가지고 있는 중식당입니다. 화교들이 운영하는 곳이지요. 제철에 맞는 재료를 사용하여 맛을 내는 이색 짬뽕으로 유명한데요. 10월에서 3월까지는 고추굴짬뽕이, 4월에서 9월까지는 꽃게 짬뽕이 제공됩니다.",기스면,변동,
대구 중구 배달 중식,복해반점,중식당,대구 중구 종로 22,053-254-8903,,"30년 이상의 역사를 가지고 있는 중식당입니다. 화교들이 운영하는 곳이지요. 제철에 맞는 재료를 사용하여 맛을 내는 이색 짬뽕으로 유명한데요. 10월에서 3월까지는 고추굴짬뽕이, 4월에서 9월까지는 꽃게 짬뽕이 제공됩니다.",삼선우동,변동,
대구 중구 배달 중식,복해반점,중식당,대구 중구 종로 22,053-254-8903,,"30년 이상의 역사를 가지고 있는 중식당입니다. 화교들이 운영하는 곳이지요. 제철에 맞는 재료를 사용하여 맛을 내는 이색 짬뽕으로 유명한데요. 10월에서 3월까지는 고추굴짬뽕이, 4월에서 9월까지는 꽃게 짬뽕이 제공됩니다.",삼선짬뽕,"11,000원",
대구 중구 배달 중식,복해반점,중식당,대구 중구 종로 22,053-254-8903,,"30년 이상의 역사를 가지고 있는 중식당입니다. 화교들이 운영하는 곳이지요. 제철에 맞는 재료를 사용하여 맛을 내는 이색 짬뽕으로 유명한데요. 10월에서 3월까지는 고추굴짬뽕이, 4월에서 9월까지는 꽃게 짬뽕이 제공됩니다.",삼선짜장,"10,000원",
대구 중구 배달 중식,복해반점,중식당,대구 중구 종로 22,053-254-8903,,"30년 이상의 역사를 가지고 있는 중식당입니다. 화교들이 운영하는 곳이지요. 제철에 맞는 재료를 사용하여 맛을 내는 이색 짬뽕으로 유명한데요. 10월에서 3월까지는 고추굴짬뽕이, 4월에서 9월까지는 꽃게 짬뽕이 제공됩니다.",짬뽕밥,"8,000원",
대구 중구 배달 중식,복해반점,중식당,대구 중구 종로 22,053-254-8903,,"30년 이상의 역사를 가지고 있는 중식당입니다. 화교들이 운영하는 곳이지요. 제철에 맞는 재료를 사용하여 맛을 내는 이색 짬뽕으로 유명한데요. 10월에서 3월까지는 고추굴짬뽕이, 4월에서 9월까지는 꽃게 짬뽕이 제공됩니다.",볶음밥,"7,000원",
대구 중구 배달 중식,복해반점,중식당,대구 중구 종로 22,053-254-8903,,"30년 이상의 역사를 가지고 있는 중식당입니다. 화교들이 운영하는 곳이지요. 제철에 맞는 재료를 사용하여 맛을 내는 이색 짬뽕으로 유명한데요. 10월에서 3월까지는 고추굴짬뽕이, 4월에서 9월까지는 꽃게 짬뽕이 제공됩니다.",삼선볶음밥,"9,000원",
대구 중구 배달 중식,복해반점,중식당,대구 중구 종로 22,053-254-8903,,"30년 이상의 역사를 가지고 있는 중식당입니다. 화교들이 운영하는 곳이지요. 제철에 맞는 재료를 사용하여 맛을 내는 이색 짬뽕으로 유명한데요. 10월에서 3월까지는 고추굴짬뽕이, 4월에서 9월까지는 꽃게 짬뽕이 제공됩니다.",잡채밥,"10,000원",
대구 중구 배달 중식,복해반점,중식당,대구 중구 종로 22,053-254-8903,,"30년 이상의 역사를 가지고 있는 중식당입니다. 화교들이 운영하는 곳이지요. 제철에 맞는 재료를 사용하여 맛을 내는 이색 짬뽕으로 유명한데요. 10월에서 3월까지는 고추굴짬뽕이, 4월에서 9월까지는 꽃게 짬뽕이 제공됩니다.",잡탕밥,"19,000원",
대구 중구 배달 중식,복해반점,중식당,대구 중구 종로 22,053-254-8903,,"30년 이상의 역사를 가지고 있는 중식당입니다. 화교들이 운영하는 곳이지요. 제철에 맞는 재료를 사용하여 맛을 내는 이색 짬뽕으로 유명한데요. 10월에서 3월까지는 고추굴짬뽕이, 4월에서 9월까지는 꽃게 짬뽕이 제공됩니다.",쟁반짜장,"8,000원",
대구 중구 배달 중식,복해반점,중식당,대구 중구 종로 22,053-254-8903,,"30년 이상의 역사를 가지고 있는 중식당입니다. 화교들이 운영하는 곳이지요. 제철에 맞는 재료를 사용하여 맛을 내는 이색 짬뽕으로 유명한데요. 10월에서 3월까지는 고추굴짬뽕이, 4월에서 9월까지는 꽃게 짬뽕이 제공됩니다.",군만두,"6,000원",
대구 중구 배달 중식,복해반점,중식당,대구 중구 종로 22,053-254-8903,,"30년 이상의 역사를 가지고 있는 중식당입니다. 화교들이 운영하는 곳이지요. 제철에 맞는 재료를 사용하여 맛을 내는 이색 짬뽕으로 유명한데요. 10월에서 3월까지는 고추굴짬뽕이, 4월에서 9월까지는 꽃게 짬뽕이 제공됩니다.",겨울 굴고추짬뽕,"10,000원",
대구 중구 배달 중식,복해반점,중식당,대구 중구 종로 22,053-254-8903,,"30년 이상의 역사를 가지고 있는 중식당입니다. 화교들이 운영하는 곳이지요. 제철에 맞는 재료를 사용하여 맛을 내는 이색 짬뽕으로 유명한데요. 10월에서 3월까지는 고추굴짬뽕이, 4월에서 9월까지는 꽃게 짬뽕이 제공됩니다.",잡채,변동,
대구 중구 배달 중식,복해반점,중식당,대구 중구 종로 22,053-254-8903,,"30년 이상의 역사를 가지고 있는 중식당입니다. 화교들이 운영하는 곳이지요. 제철에 맞는 재료를 사용하여 맛을 내는 이색 짬뽕으로 유명한데요. 10월에서 3월까지는 고추굴짬뽕이, 4월에서 9월까지는 꽃게 짬뽕이 제공됩니다.",오향장육,"35,000원",
대구 중구 배달 중식,복해반점,중식당,대구 중구 종로 22,053-254-8903,,"30년 이상의 역사를 가지고 있는 중식당입니다. 화교들이 운영하는 곳이지요. 제철에 맞는 재료를 사용하여 맛을 내는 이색 짬뽕으로 유명한데요. 10월에서 3월까지는 고추굴짬뽕이, 4월에서 9월까지는 꽃게 짬뽕이 제공됩니다.",난자완스,"39,000원",
대구 중구 배달 중식,복해반점,중식당,대구 중구 종로 22,053-254-8903,,"30년 이상의 역사를 가지고 있는 중식당입니다. 화교들이 운영하는 곳이지요. 제철에 맞는 재료를 사용하여 맛을 내는 이색 짬뽕으로 유명한데요. 10월에서 3월까지는 고추굴짬뽕이, 4월에서 9월까지는 꽃게 짬뽕이 제공됩니다.",라조육,"35,000원",
대구 중구 배달 중식,복해반점,중식당,대구 중구 종로 22,053-254-8903,,"30년 이상의 역사를 가지고 있는 중식당입니다. 화교들이 운영하는 곳이지요. 제철에 맞는 재료를 사용하여 맛을 내는 이색 짬뽕으로 유명한데요. 10월에서 3월까지는 고추굴짬뽕이, 4월에서 9월까지는 꽃게 짬뽕이 제공됩니다.",간풍기,"35,000원",
대구 중구 배달 중식,복해반점,중식당,대구 중구 종로 22,053-254-8903,,"30년 이상의 역사를 가지고 있는 중식당입니다. 화교들이 운영하는 곳이지요. 제철에 맞는 재료를 사용하여 맛을 내는 이색 짬뽕으로 유명한데요. 10월에서 3월까지는 고추굴짬뽕이, 4월에서 9월까지는 꽃게 짬뽕이 제공됩니다.",양장피,"39,000원",
대구 중구 배달 중식,복해반점,중식당,대구 중구 종로 22,053-254-8903,,"30년 이상의 역사를 가지고 있는 중식당입니다. 화교들이 운영하는 곳이지요. 제철에 맞는 재료를 사용하여 맛을 내는 이색 짬뽕으로 유명한데요. 10월에서 3월까지는 고추굴짬뽕이, 4월에서 9월까지는 꽃게 짬뽕이 제공됩니다.",팔보채,"50,000원",
대구 중구 배달 중식,복해반점,중식당,대구 중구 종로 22,053-254-8903,,"30년 이상의 역사를 가지고 있는 중식당입니다. 화교들이 운영하는 곳이지요. 제철에 맞는 재료를 사용하여 맛을 내는 이색 짬뽕으로 유명한데요. 10월에서 3월까지는 고추굴짬뽕이, 4월에서 9월까지는 꽃게 짬뽕이 제공됩니다.",류산슬,"45,000원",
대구 중구 배달 중식,복해반점,중식당,대구 중구 종로 22,053-254-8903,,"30년 이상의 역사를 가지고 있는 중식당입니다. 화교들이 운영하는 곳이지요. 제철에 맞는 재료를 사용하여 맛을 내는 이색 짬뽕으로 유명한데요. 10월에서 3월까지는 고추굴짬뽕이, 4월에서 9월까지는 꽃게 짬뽕이 제공됩니다.",고추잡채,"39,000원",
대구 중구 배달 중식,복해반점,중식당,대구 중구 종로 22,053-254-8903,,"30년 이상의 역사를 가지고 있는 중식당입니다. 화교들이 운영하는 곳이지요. 제철에 맞는 재료를 사용하여 맛을 내는 이색 짬뽕으로 유명한데요. 10월에서 3월까지는 고추굴짬뽕이, 4월에서 9월까지는 꽃게 짬뽕이 제공됩니다.",해파리냉채,"30,000원",
대구 중구 배달 중식,복해반점,중식당,대구 중구 종로 22,053-254-8903,,"30년 이상의 역사를 가지고 있는 중식당입니다. 화교들이 운영하는 곳이지요. 제철에 맞는 재료를 사용하여 맛을 내는 이색 짬뽕으로 유명한데요. 10월에서 3월까지는 고추굴짬뽕이, 4월에서 9월까지는 꽃게 짬뽕이 제공됩니다.",삼품냉채,"60,000원",
대구 중구 배달 중식,복해반점,중식당,대구 중구 종로 22,053-254-8903,,"30년 이상의 역사를 가지고 있는 중식당입니다. 화교들이 운영하는 곳이지요. 제철에 맞는 재료를 사용하여 맛을 내는 이색 짬뽕으로 유명한데요. 10월에서 3월까지는 고추굴짬뽕이, 4월에서 9월까지는 꽃게 짬뽕이 제공됩니다.",깐소새우,"45,000원",
대구 중구 배달 중식,복해반점,중식당,대구 중구 종로 22,053-254-8903,,"30년 이상의 역사를 가지고 있는 중식당입니다. 화교들이 운영하는 곳이지요. 제철에 맞는 재료를 사용하여 맛을 내는 이색 짬뽕으로 유명한데요. 10월에서 3월까지는 고추굴짬뽕이, 4월에서 9월까지는 꽃게 짬뽕이 제공됩니다.",전가복,"100,000원",
대구 중구 배달 중식,복해반점,중식당,대구 중구 종로 22,053-254-8903,,"30년 이상의 역사를 가지고 있는 중식당입니다. 화교들이 운영하는 곳이지요. 제철에 맞는 재료를 사용하여 맛을 내는 이색 짬뽕으로 유명한데요. 10월에서 3월까지는 고추굴짬뽕이, 4월에서 9월까지는 꽃게 짬뽕이 제공됩니다.",삼선누룽지,"30,000원",
