keyword,name,category,address,phone,open_hours,description,menu,price,image
대구 중구 배달 한식 전문점,첨벙 교동점,생선회,대구 중구 국채보상로 631,0507-1336-6933,,".다양한 맛있는 반찬과 두툼한 신선한 회

.웨이팅은 캐치테이블로 부탁드립니다

.점심 회덮밥 가능하십니다

.배달.포장도 가능하십니다
배달의민족 확인해주세요",회마트(회만보내주세요),"36,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=http%3A%2F%2Fimagefarm.baemin.com%2Fsmartmenuimage%2Fupload%2Fimage%2F2023%2F6%2F27%2FzLIMOU8_1znmBClBePIaGnqgFetIjwykToOUQFmibk8cGvuf-zvDPXe9KlHfuTrR.jpg
대구 중구 배달 한식 전문점,첨벙 교동점,생선회,대구 중구 국채보상로 631,0507-1336-6933,,".다양한 맛있는 반찬과 두툼한 신선한 회

.웨이팅은 캐치테이블로 부탁드립니다

.점심 회덮밥 가능하십니다

.배달.포장도 가능하십니다
배달의민족 확인해주세요",[입맛대로골라먹는] 숙성회 반반메뉴(가격),"56,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=http%3A%2F%2Fimagefarm.baemin.com%2Fsmartmenuimage%2Fimage_library%2F20220630%2Fr_20220630_354.jpg
대구 중구 배달 한식 전문점,첨벙 교동점,생선회,대구 중구 국채보상로 631,0507-1336-6933,,".다양한 맛있는 반찬과 두툼한 신선한 회

.웨이팅은 캐치테이블로 부탁드립니다

.점심 회덮밥 가능하십니다

.배달.포장도 가능하십니다
배달의민족 확인해주세요",[쫄깃쫄깃] 숙성 참돔,"65,000원",
대구 중구 배달 한식 전문점,첨벙 교동점,생선회,대구 중구 국채보상로 631,0507-1336-6933,,".다양한 맛있는 반찬과 두툼한 신선한 회

.웨이팅은 캐치테이블로 부탁드립니다

.점심 회덮밥 가능하십니다

.배달.포장도 가능하십니다
배달의민족 확인해주세요",[두툼 단백] 슈페리얼 숙성 연어(가격),"50,000원",
대구 중구 배달 한식 전문점,첨벙 교동점,생선회,대구 중구 국채보상로 631,0507-1336-6933,,".다양한 맛있는 반찬과 두툼한 신선한 회

.웨이팅은 캐치테이블로 부탁드립니다

.점심 회덮밥 가능하십니다

.배달.포장도 가능하십니다
배달의민족 확인해주세요",첨벙 모듬숙성회 + 연어김밥 세트(모듬소+김밥),"67,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=http%3A%2F%2Fimagefarm.baemin.com%2Fsmartmenuimage%2Fupload%2Fimage%2F2025%2F9%2F3%2FC1Ew3Geba5cc7qXktGHKLe1OhnqItcSroLSMwhnZgmhlkPECNP4Bcl3FisH5Piku7ZTTkpobYzPobEQCBaIxHg%3D%3D.jpg
대구 중구 배달 한식 전문점,첨벙 교동점,생선회,대구 중구 국채보상로 631,0507-1336-6933,,".다양한 맛있는 반찬과 두툼한 신선한 회

.웨이팅은 캐치테이블로 부탁드립니다

.점심 회덮밥 가능하십니다

.배달.포장도 가능하십니다
배달의민족 확인해주세요",첨벙 모듬숙성회 + 물회세트(모듬2인+물회),"78,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=http%3A%2F%2Fimagefarm.baemin.com%2Fsmartmenuimage%2Fupload%2Fimage%2F2025%2F9%2F3%2FnT64ZVQ9U8_lJrQJXBMiXkQMjDnpUIMnjmv-aBDyeKPpoEn0_kSy-0t5vcWvCiSRxaZ-66bActcNuNzt7dh0vQ%3D%3D.jpg
대구 중구 배달 한식 전문점,첨벙 교동점,생선회,대구 중구 국채보상로 631,0507-1336-6933,,".다양한 맛있는 반찬과 두툼한 신선한 회

.웨이팅은 캐치테이블로 부탁드립니다

.점심 회덮밥 가능하십니다

.배달.포장도 가능하십니다
배달의민족 확인해주세요",첨벙 모듬숙성회 + 왕새우튀김3p(모듬2인+왕새우),"60,000원",
대구 중구 배달 한식 전문점,첨벙 교동점,생선회,대구 중구 국채보상로 631,0507-1336-6933,,".다양한 맛있는 반찬과 두툼한 신선한 회

.웨이팅은 캐치테이블로 부탁드립니다

.점심 회덮밥 가능하십니다

.배달.포장도 가능하십니다
배달의민족 확인해주세요",첨벙 모듬숙성회 + 매운탕(모듬2인+매운탕),"61,000원",
대구 중구 배달 한식 전문점,첨벙 교동점,생선회,대구 중구 국채보상로 631,0507-1336-6933,,".다양한 맛있는 반찬과 두툼한 신선한 회

.웨이팅은 캐치테이블로 부탁드립니다

.점심 회덮밥 가능하십니다

.배달.포장도 가능하십니다
배달의민족 확인해주세요",새우튀김(3p),"7,000원",
대구 중구 배달 한식 전문점,첨벙 교동점,생선회,대구 중구 국채보상로 631,0507-1336-6933,,".다양한 맛있는 반찬과 두툼한 신선한 회

.웨이팅은 캐치테이블로 부탁드립니다

.점심 회덮밥 가능하십니다

.배달.포장도 가능하십니다
배달의민족 확인해주세요",서더리매운탕(1인분),"5,000원",
대구 중구 배달 한식 전문점,첨벙 교동점,생선회,대구 중구 국채보상로 631,0507-1336-6933,,".다양한 맛있는 반찬과 두툼한 신선한 회

.웨이팅은 캐치테이블로 부탁드립니다

.점심 회덮밥 가능하십니다

.배달.포장도 가능하십니다
배달의민족 확인해주세요",가자미구이,"2,000원",
대구 중구 배달 한식 전문점,첨벙 교동점,생선회,대구 중구 국채보상로 631,0507-1336-6933,,".다양한 맛있는 반찬과 두툼한 신선한 회

.웨이팅은 캐치테이블로 부탁드립니다

.점심 회덮밥 가능하십니다

.배달.포장도 가능하십니다
배달의민족 확인해주세요",초밥밥(1인분),"1,500원",
대구 중구 배달 한식 전문점,첨벙 교동점,생선회,대구 중구 국채보상로 631,0507-1336-6933,,".다양한 맛있는 반찬과 두툼한 신선한 회

.웨이팅은 캐치테이블로 부탁드립니다

.점심 회덮밥 가능하십니다

.배달.포장도 가능하십니다
배달의민족 확인해주세요",쌈채소 추가(가격),"1,500원",
대구 중구 배달 한식 전문점,첨벙 교동점,생선회,대구 중구 국채보상로 631,0507-1336-6933,,".다양한 맛있는 반찬과 두툼한 신선한 회

.웨이팅은 캐치테이블로 부탁드립니다

.점심 회덮밥 가능하십니다

.배달.포장도 가능하십니다
배달의민족 확인해주세요",막회 야채,"3,000원",
대구 중구 배달 한식 전문점,첨벙 교동점,생선회,대구 중구 국채보상로 631,0507-1336-6933,,".다양한 맛있는 반찬과 두툼한 신선한 회

.웨이팅은 캐치테이블로 부탁드립니다

.점심 회덮밥 가능하십니다

.배달.포장도 가능하십니다
배달의민족 확인해주세요",안키모 소금김밥 (아귀간)(1인분),"18,000원",
대구 중구 배달 한식 전문점,첨벙 교동점,생선회,대구 중구 국채보상로 631,0507-1336-6933,,".다양한 맛있는 반찬과 두툼한 신선한 회

.웨이팅은 캐치테이블로 부탁드립니다

.점심 회덮밥 가능하십니다

.배달.포장도 가능하십니다
배달의민족 확인해주세요",콜라(355mL),"2,000원",
대구 중구 배달 한식 전문점,첨벙 교동점,생선회,대구 중구 국채보상로 631,0507-1336-6933,,".다양한 맛있는 반찬과 두툼한 신선한 회

.웨이팅은 캐치테이블로 부탁드립니다

.점심 회덮밥 가능하십니다

.배달.포장도 가능하십니다
배달의민족 확인해주세요",사이다,"2,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=http%3A%2F%2Fimagefarm.baemin.com%2Fsmartmenuimage%2Fimage_library%2F20210422%2Fr_2.jpg
대구 중구 배달 한식 전문점,첨벙 교동점,생선회,대구 중구 국채보상로 631,0507-1336-6933,,".다양한 맛있는 반찬과 두툼한 신선한 회

.웨이팅은 캐치테이블로 부탁드립니다

.점심 회덮밥 가능하십니다

.배달.포장도 가능하십니다
배달의민족 확인해주세요",토닉워터(1캔),"1,000원",
대구 중구 배달 한식 전문점,첨벙 교동점,생선회,대구 중구 국채보상로 631,0507-1336-6933,,".다양한 맛있는 반찬과 두툼한 신선한 회

.웨이팅은 캐치테이블로 부탁드립니다

.점심 회덮밥 가능하십니다

.배달.포장도 가능하십니다
배달의민족 확인해주세요",제로콜라(355ml),"2,000원",
대구 중구 배달 한식 전문점,칠성시장의명물 금강장어 회 해산물천국,"장어,먹장어요리",대구 중구 공평로10,053-428-3930,,회도좋아하고 해산물도 좋아해서 난 금강장어회해산물이 좋아요,참치모듬회,"87,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20250225_119%2F1740479375079R93w9_JPEG%2F1000006106.jpg
대구 중구 배달 한식 전문점,칠성시장의명물 금강장어 회 해산물천국,"장어,먹장어요리",대구 중구 공평로10,053-428-3930,,회도좋아하고 해산물도 좋아해서 난 금강장어회해산물이 좋아요,참치모듬회,"73,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20250225_72%2F1740479326776PNMWs_JPEG%2F1000006106.jpg
대구 중구 배달 한식 전문점,칠성시장의명물 금강장어 회 해산물천국,"장어,먹장어요리",대구 중구 공평로10,053-428-3930,,회도좋아하고 해산물도 좋아해서 난 금강장어회해산물이 좋아요,참치모듬회,"55,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20250225_132%2F1740479219485CnauX_JPEG%2F1000006105.jpg
대구 중구 배달 한식 전문점,칠성시장의명물 금강장어 회 해산물천국,"장어,먹장어요리",대구 중구 공평로10,053-428-3930,,회도좋아하고 해산물도 좋아해서 난 금강장어회해산물이 좋아요,금강스페셜모듬회(대),"82,000원",
대구 중구 배달 한식 전문점,칠성시장의명물 금강장어 회 해산물천국,"장어,먹장어요리",대구 중구 공평로10,053-428-3930,,회도좋아하고 해산물도 좋아해서 난 금강장어회해산물이 좋아요,금강스페셜모듬회(중),"68,000원",
대구 중구 배달 한식 전문점,칠성시장의명물 금강장어 회 해산물천국,"장어,먹장어요리",대구 중구 공평로10,053-428-3930,,회도좋아하고 해산물도 좋아해서 난 금강장어회해산물이 좋아요,금강스페셜모듬회(소),"50,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230616_204%2F1686896377277pmJ9N_PNG%2F%25B9%25E9%25B1%25D7%25B6%25F3%25BF%25EE%25B5%25E5_%25BB%25E7%25C1%25F8.png
대구 중구 배달 한식 전문점,칠성시장의명물 금강장어 회 해산물천국,"장어,먹장어요리",대구 중구 공평로10,053-428-3930,,회도좋아하고 해산물도 좋아해서 난 금강장어회해산물이 좋아요,"생연어 모금회 + 광어,밀치(대)","79,000원",
대구 중구 배달 한식 전문점,칠성시장의명물 금강장어 회 해산물천국,"장어,먹장어요리",대구 중구 공평로10,053-428-3930,,회도좋아하고 해산물도 좋아해서 난 금강장어회해산물이 좋아요,"생연어 모금회 + 광어,밀치(중)","65,000원",
대구 중구 배달 한식 전문점,칠성시장의명물 금강장어 회 해산물천국,"장어,먹장어요리",대구 중구 공평로10,053-428-3930,,회도좋아하고 해산물도 좋아해서 난 금강장어회해산물이 좋아요,"생연어 모금회 + 광어,밀치(소)","48,000원",
대구 중구 배달 한식 전문점,칠성시장의명물 금강장어 회 해산물천국,"장어,먹장어요리",대구 중구 공평로10,053-428-3930,,회도좋아하고 해산물도 좋아해서 난 금강장어회해산물이 좋아요,광어/우럭/밀치(대),"75,000원",
대구 중구 배달 한식 전문점,칠성시장의명물 금강장어 회 해산물천국,"장어,먹장어요리",대구 중구 공평로10,053-428-3930,,회도좋아하고 해산물도 좋아해서 난 금강장어회해산물이 좋아요,광어/우럭/밀치(중),"60,000원",
대구 중구 배달 한식 전문점,칠성시장의명물 금강장어 회 해산물천국,"장어,먹장어요리",대구 중구 공평로10,053-428-3930,,회도좋아하고 해산물도 좋아해서 난 금강장어회해산물이 좋아요,광어/우럭/밀치(소),"45,000원",
대구 중구 배달 한식 전문점,칠성시장의명물 금강장어 회 해산물천국,"장어,먹장어요리",대구 중구 공평로10,053-428-3930,,회도좋아하고 해산물도 좋아해서 난 금강장어회해산물이 좋아요,"돌돔,참돔,가자미,농어",변동,
대구 중구 배달 한식 전문점,칠성시장의명물 금강장어 회 해산물천국,"장어,먹장어요리",대구 중구 공평로10,053-428-3930,,회도좋아하고 해산물도 좋아해서 난 금강장어회해산물이 좋아요,자연산모듬회+일반회(대),"100,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230616_97%2F16868971455055Ol4A_PNG%2F%25B9%25E9%25B1%25D7%25B6%25F3%25BF%25EE%25B5%25E5_%25BB%25E7%25C1%25F8.png
대구 중구 배달 한식 전문점,칠성시장의명물 금강장어 회 해산물천국,"장어,먹장어요리",대구 중구 공평로10,053-428-3930,,회도좋아하고 해산물도 좋아해서 난 금강장어회해산물이 좋아요,자연산모듬회+일반회(중),"80,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230616_84%2F1686897122358xILFc_PNG%2F%25B9%25E9%25B1%25D7%25B6%25F3%25BF%25EE%25B5%25E5_%25BB%25E7%25C1%25F8.png
대구 중구 배달 한식 전문점,칠성시장의명물 금강장어 회 해산물천국,"장어,먹장어요리",대구 중구 공평로10,053-428-3930,,회도좋아하고 해산물도 좋아해서 난 금강장어회해산물이 좋아요,자연산모듬회+일반회(소),"60,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230616_176%2F1686897097129ybD4D_PNG%2F%25B9%25E9%25B1%25D7%25B6%25F3%25BF%25EE%25B5%25E5_%25BB%25E7%25C1%25F8.png
대구 중구 배달 한식 전문점,칠성시장의명물 금강장어 회 해산물천국,"장어,먹장어요리",대구 중구 공평로10,053-428-3930,,회도좋아하고 해산물도 좋아해서 난 금강장어회해산물이 좋아요,새우모듬회(새우+광어+밀치+연어),"65,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230616_37%2F1686897203061w3W55_PNG%2F%25B9%25E9%25B1%25D7%25B6%25F3%25BF%25EE%25B5%25E5_%25BB%25E7%25C1%25F8.png
대구 중구 배달 한식 전문점,칠성시장의명물 금강장어 회 해산물천국,"장어,먹장어요리",대구 중구 공평로10,053-428-3930,,회도좋아하고 해산물도 좋아해서 난 금강장어회해산물이 좋아요,전어 모듬회(전어+광어+밀치) (대),"75,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230616_259%2F16868972955627Icjl_PNG%2F%25B9%25E9%25B1%25D7%25B6%25F3%25BF%25EE%25B5%25E5_%25BB%25E7%25C1%25F8.png
대구 중구 배달 한식 전문점,칠성시장의명물 금강장어 회 해산물천국,"장어,먹장어요리",대구 중구 공평로10,053-428-3930,,회도좋아하고 해산물도 좋아해서 난 금강장어회해산물이 좋아요,전어 모듬회(전어+광어+밀치) (중),"60,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230616_162%2F1686897276865isO9N_PNG%2F%25B9%25E9%25B1%25D7%25B6%25F3%25BF%25EE%25B5%25E5_%25BB%25E7%25C1%25F8.png
대구 중구 배달 한식 전문점,칠성시장의명물 금강장어 회 해산물천국,"장어,먹장어요리",대구 중구 공평로10,053-428-3930,,회도좋아하고 해산물도 좋아해서 난 금강장어회해산물이 좋아요,전어 모듬회(전어+광어+밀치) (소),"45,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230616_84%2F1686897244998z7nFx_PNG%2F%25B9%25E9%25B1%25D7%25B6%25F3%25BF%25EE%25B5%25E5_%25BB%25E7%25C1%25F8.png
대구 중구 배달 한식 전문점,칠성시장의명물 금강장어 회 해산물천국,"장어,먹장어요리",대구 중구 공평로10,053-428-3930,,회도좋아하고 해산물도 좋아해서 난 금강장어회해산물이 좋아요,민물장어(1인분),"28,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230616_8%2F1686897426476bamJu_PNG%2F%25B9%25E9%25B1%25D7%25B6%25F3%25BF%25EE%25B5%25E5_%25BB%25E7%25C1%25F8.png
대구 중구 배달 한식 전문점,칠성시장의명물 금강장어 회 해산물천국,"장어,먹장어요리",대구 중구 공평로10,053-428-3930,,회도좋아하고 해산물도 좋아해서 난 금강장어회해산물이 좋아요,낙지사리볶음(대),"45,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230616_209%2F1686897475666JdPGm_PNG%2F%25B9%25E9%25B1%25D7%25B6%25F3%25BF%25EE%25B5%25E5_%25BB%25E7%25C1%25F8.png
대구 중구 배달 한식 전문점,칠성시장의명물 금강장어 회 해산물천국,"장어,먹장어요리",대구 중구 공평로10,053-428-3930,,회도좋아하고 해산물도 좋아해서 난 금강장어회해산물이 좋아요,낙지사리볶음(소),"35,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230616_183%2F16868974542436vYir_PNG%2F%25B9%25E9%25B1%25D7%25B6%25F3%25BF%25EE%25B5%25E5_%25BB%25E7%25C1%25F8.png
대구 중구 배달 한식 전문점,칠성시장의명물 금강장어 회 해산물천국,"장어,먹장어요리",대구 중구 공평로10,053-428-3930,,회도좋아하고 해산물도 좋아해서 난 금강장어회해산물이 좋아요,"자연산회(도다리,가자미,잡어) (대)","105,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230616_147%2F1686897677497dm4id_PNG%2F%25B9%25E9%25B1%25D7%25B6%25F3%25BF%25EE%25B5%25E5_%25BB%25E7%25C1%25F8.png
대구 중구 배달 한식 전문점,칠성시장의명물 금강장어 회 해산물천국,"장어,먹장어요리",대구 중구 공평로10,053-428-3930,,회도좋아하고 해산물도 좋아해서 난 금강장어회해산물이 좋아요,"자연산회(도다리,가자미,잡어) (중)","85,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230616_36%2F1686897660342908m6_PNG%2F%25B9%25E9%25B1%25D7%25B6%25F3%25BF%25EE%25B5%25E5_%25BB%25E7%25C1%25F8.png
대구 중구 배달 한식 전문점,칠성시장의명물 금강장어 회 해산물천국,"장어,먹장어요리",대구 중구 공평로10,053-428-3930,,회도좋아하고 해산물도 좋아해서 난 금강장어회해산물이 좋아요,"자연산회(도다리,가자미,잡어) (소)","65,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230616_140%2F1686897647353jvOjw_PNG%2F%25B9%25E9%25B1%25D7%25B6%25F3%25BF%25EE%25B5%25E5_%25BB%25E7%25C1%25F8.png
대구 중구 배달 한식 전문점,칠성시장의명물 금강장어 회 해산물천국,"장어,먹장어요리",대구 중구 공평로10,053-428-3930,,회도좋아하고 해산물도 좋아해서 난 금강장어회해산물이 좋아요,모듬해물,"45,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230616_127%2F16868975578347dK0u_PNG%2F%25B9%25E9%25B1%25D7%25B6%25F3%25BF%25EE%25B5%25E5_%25BB%25E7%25C1%25F8.png
대구 중구 배달 한식 전문점,칠성시장의명물 금강장어 회 해산물천국,"장어,먹장어요리",대구 중구 공평로10,053-428-3930,,회도좋아하고 해산물도 좋아해서 난 금강장어회해산물이 좋아요,특모듬(회+해산물),"60,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230616_6%2F1686897575888rdLKj_PNG%2F%25B9%25E9%25B1%25D7%25B6%25F3%25BF%25EE%25B5%25E5_%25BB%25E7%25C1%25F8.png
대구 중구 배달 한식 전문점,칠성시장의명물 금강장어 회 해산물천국,"장어,먹장어요리",대구 중구 공평로10,053-428-3930,,회도좋아하고 해산물도 좋아해서 난 금강장어회해산물이 좋아요,특해산물(생새우+해산물),"60,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230616_213%2F1686897600995k2fyX_PNG%2F%25B9%25E9%25B1%25D7%25B6%25F3%25BF%25EE%25B5%25E5_%25BB%25E7%25C1%25F8.png
대구 중구 배달 한식 전문점,칠성시장의명물 금강장어 회 해산물천국,"장어,먹장어요리",대구 중구 공평로10,053-428-3930,,회도좋아하고 해산물도 좋아해서 난 금강장어회해산물이 좋아요,생새우,"45,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230616_278%2F1686897800257Txxsv_PNG%2F%25B9%25E9%25B1%25D7%25B6%25F3%25BF%25EE%25B5%25E5_%25BB%25E7%25C1%25F8.png
