keyword,name,category,address,phone,open_hours,description,menu,price,image
대구 중구 배달 피자 전문점,치맥킹 대봉점,"치킨,닭강정",대구 중구 대봉로 234,50-2474-4432,,"치킨과 맥주 그리고 다양한 문화가 함께하는 공간!
야외 테라스 / 대형 스크린 / 단체석 / 개인 모니터 / 벽화아트 / 무선충전기기 구비!",치즈볼,"6,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230920_282%2F16951986375516eCcg_PNG%2F%25C4%25A1%25B8%25C6%25C5%25B7_%25C4%25A1%25C1%25EE%25BA%25BC_%2528%25C8%25A6_6%252C000%2529%252C_%2528%25B9%25E8%25B4%25DE_5%252C000%2529.png
대구 중구 배달 피자 전문점,치맥킹 대봉점,"치킨,닭강정",대구 중구 대봉로 234,50-2474-4432,,"치킨과 맥주 그리고 다양한 문화가 함께하는 공간!
야외 테라스 / 대형 스크린 / 단체석 / 개인 모니터 / 벽화아트 / 무선충전기기 구비!",라이스킹,"3,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230920_162%2F16951986642474nte0_PNG%2F%25C4%25A1%25B8%25C6%25C5%25B7_%25B6%25F3%25C0%25CC%25BD%25BA%25C5%25B7_%2528%25C8%25A6_3%252C000%2529%252C_%2528%25B9%25E8%25B4%25DE_3%252C000%2529%252C_%2528%25C6%25F7%25C0%25E5_3%252C000%2529.png
대구 중구 배달 피자 전문점,치맥킹 대봉점,"치킨,닭강정",대구 중구 대봉로 234,50-2474-4432,,"치킨과 맥주 그리고 다양한 문화가 함께하는 공간!
야외 테라스 / 대형 스크린 / 단체석 / 개인 모니터 / 벽화아트 / 무선충전기기 구비!",치맥킹 칠리치즈후라이,"18,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230920_279%2F1695198692320lkbYA_PNG%2F%25C4%25A1%25B8%25C6%25C5%25B7_%25C4%25A5%25B8%25AE%25C4%25A1%25C1%25EE%25C8%25C4%25B6%25F3%25C0%25CC_%2528%25C8%25A6_18%252C000%2529%252C_%2528%25B9%25E8%25B4%25DE_18%252C000%2529%252C_%2528%25C6%25F7%25C0%25E5_18%252C000%2529.png
대구 중구 배달 피자 전문점,맘스터치 반월당점,햄버거,대구 중구 중앙대로67,053-428-7555,,,전설의 버거 세트,"24,800원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=http%3A%2F%2Fimagefarm.baemin.com%2Fsmartmenuimage%2Fupload%2Fimage%2F2026%2F3%2F24%2FtRGuoA0NuZO31TDsLk-Q0h4GezxWyllHWOnNG-3aVBRcAFrwRF6_slBCygF2xFX6igFUaOACxqCvGaeMm_E3DWF85TK_fVJR1RN5nP_2naA%3D.jpg
대구 중구 배달 피자 전문점,맘스터치 반월당점,햄버거,대구 중구 중앙대로67,053-428-7555,,,행운의 치킨 세트,"23,100원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=http%3A%2F%2Fimagefarm.baemin.com%2Fsmartmenuimage%2Fupload%2Fimage%2F2026%2F3%2F24%2FrixXgn0W9zyZFlUykAp7wW_Qz6RxeSdSJPfYQ9rQM3LZz5rlNXvmW0o1oryc9pQd3iubhUc0cXX2Xs51dR4pYAXe_3Y5IFCOScYyfTUkIiA%3D.jpg
대구 중구 배달 피자 전문점,맘스터치 반월당점,햄버거,대구 중구 중앙대로67,053-428-7555,,,후덕죽 싱글세트,"24,600원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=http%3A%2F%2Fimagefarm.baemin.com%2Fsmartmenuimage%2Fupload%2Fimage%2F2026%2F3%2F10%2F1uAtpUsHyVBguSX6lyjPlpCIrD2rXn-k9eThvbsZWnjPyp-1KudOLC6nSM2YojBL6JHCsgqVnoUMsXHw_icm0zFULv7EW3hjf354XmcZFXY%3D.jpg
대구 중구 배달 피자 전문점,맘스터치 반월당점,햄버거,대구 중구 중앙대로67,053-428-7555,,,후덕죽통새우버거 세트,"11,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=http%3A%2F%2Fimagefarm.baemin.com%2Fsmartmenuimage%2Fupload%2Fimage%2F2026%2F3%2F10%2FFR5wX5N-mMTTb029z3gposo-kqpVOa0Oynd_zp79BhUBqaGXql31KZMMuWvpBxg4y2Pgb6vgAD9Ijjie9oAXsXtjQLsfhIt7lusLX_sRB0Y%3D.jpg
대구 중구 배달 피자 전문점,맘스터치 반월당점,햄버거,대구 중구 중앙대로67,053-428-7555,,,후덕죽싸이버거 세트,"10,700원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=http%3A%2F%2Fimagefarm.baemin.com%2Fsmartmenuimage%2Fupload%2Fimage%2F2026%2F3%2F10%2FNgqzAyG4NbQjF06gWAFBJciZYnrQU6j8y5PNSyXdAzd2AGSHsUyUdTsxvmDq3dBiASqqWuxViT98S-gCvp0B3FWJzxixtD7sL-rzhbPEWdI%3D.jpg
대구 중구 배달 피자 전문점,맘스터치 반월당점,햄버거,대구 중구 중앙대로67,053-428-7555,,,마살라버거 세트,"10,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=http%3A%2F%2Fimagefarm.baemin.com%2Fsmartmenuimage%2Fupload%2Fimage%2F2026%2F3%2F27%2FAB0Q75uHvlwspaTn-EZOiKhPI-uzM3ZQEFou2Fo0V7rGgROFGuH-03ifAelCZ1kNq_5OhBsCrmePA7H_c6K_1uHRwG0x1uIr_kgiYktCI8o%3D.jpg
대구 중구 배달 피자 전문점,맘스터치 반월당점,햄버거,대구 중구 중앙대로67,053-428-7555,,,후덕죽 커플세트,"33,200원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=http%3A%2F%2Fimagefarm.baemin.com%2Fsmartmenuimage%2Fupload%2Fimage%2F2026%2F3%2F10%2FEHanxrhbmQ1RWpg23WDc4mwZTUqdjDZp9SxCSP_mfWZLU2w2xetMhqwWnyw6KKk9q1ig_k6v6FSlgcxGvELQW3b73v4xmLIZNLlkzX1mZJs%3D.jpg
대구 중구 배달 피자 전문점,맘스터치 반월당점,햄버거,대구 중구 중앙대로67,053-428-7555,,,후덕죽통새우버거 단품,"8,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=http%3A%2F%2Fimagefarm.baemin.com%2Fsmartmenuimage%2Fupload%2Fimage%2F2026%2F3%2F10%2F2lB-fmIaSkvBCXhDEswmMhqgYysosGYvfmtaPPwZTjC080lACGPYJ4duKdPgwK4ajsxTyUHLryJ1CeeMT_VrDy4cXCAulGw1eHkflf-F0nc%3D.jpg
대구 중구 배달 피자 전문점,맘스터치 반월당점,햄버거,대구 중구 중앙대로67,053-428-7555,,,후덕죽싸이버거 단품,"7,700원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=http%3A%2F%2Fimagefarm.baemin.com%2Fsmartmenuimage%2Fupload%2Fimage%2F2026%2F3%2F10%2FX4kMJFW5AipJm1OiE_HkkIwvBzmubYJ8ZQAcAfafOl1I-pcAHUezW0hz0MeffdOizWtD1rHsNi6BEDj9vfC9Hu0HaE7yL806kT4JeHRtJVM%3D.jpg
대구 중구 배달 피자 전문점,맘스터치 반월당점,햄버거,대구 중구 중앙대로67,053-428-7555,,,후덕죽 빅싸이순살,"17,500원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=http%3A%2F%2Fimagefarm.baemin.com%2Fsmartmenuimage%2Fupload%2Fimage%2F2026%2F3%2F10%2F1-MjcWLVdEWmEBC1z8t21abVkLdRG6vEL2SoeGmbcPVNbSHoPgIf7Lfr-sOxqkDaF9U_1p6zGqC-qWR3_LVw5gNmyqipMzpLG74rhPRmh2g%3D.jpg
대구 중구 배달 피자 전문점,맘스터치 반월당점,햄버거,대구 중구 중앙대로67,053-428-7555,,,후덕죽 빅싸이순살맥스,"27,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=http%3A%2F%2Fimagefarm.baemin.com%2Fsmartmenuimage%2Fupload%2Fimage%2F2026%2F3%2F10%2FkIZivqRVeAkbf8G7AocuEwgvt08J9TEXJqBpAk3q6iFJY-jvfoMWuJViudqUqb4qktun2lQPr5so0yDS5MW-_bhhJl-bctoC-0O_w1JvFPc%3D.jpg
대구 중구 배달 피자 전문점,맘스터치 반월당점,햄버거,대구 중구 중앙대로67,053-428-7555,,,마살라버거 단품,"6,600원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=http%3A%2F%2Fimagefarm.baemin.com%2Fsmartmenuimage%2Fupload%2Fimage%2F2026%2F3%2F27%2FPXtP3u59EVcL2lq16_ibYp3NABgiZoomvqkn_Z9iEGb83lw2-vyyNb0svmrxThvissvbP6mQEFEP3W8WtqIaeU_vHalTdsNzbfgpag2cG4E%3D.jpg
대구 중구 배달 피자 전문점,맘스터치 반월당점,햄버거,대구 중구 중앙대로67,053-428-7555,,,할라피뇨통살버거 세트,"9,400원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=http%3A%2F%2Fimagefarm.baemin.com%2Fsmartmenuimage%2Fupload%2Fimage%2F2026%2F2%2F10%2FHm1y7-wF8JBFkosHWSG8_b97uSaE9Xa7jWS2U-XoeoHDA4iNYjJVXdvEr0ZddHP-43yNjvEe_W5UKfIP_jBWOieCmB54RvnrCBdYv1AqfYE%3D.jpg
대구 중구 배달 피자 전문점,맘스터치 반월당점,햄버거,대구 중구 중앙대로67,053-428-7555,,,할라피뇨통살버거 단품,"6,400원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=http%3A%2F%2Fimagefarm.baemin.com%2Fsmartmenuimage%2Fupload%2Fimage%2F2026%2F2%2F10%2FO3rmoV7eFhodCtiCMXGFgWGivF6DPCGDcyKDTTIzTHXZzsO5Vhizbo-UI8Ay0UtOfU6Y4EfReHuYD6zYucz6KQaIVYLvpSZppkR6LG_Rui4%3D.jpg
대구 중구 배달 피자 전문점,맘스터치 반월당점,햄버거,대구 중구 중앙대로67,053-428-7555,,,대박 직화불고기버거 세트,"9,600원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=http%3A%2F%2Fimagefarm.baemin.com%2Fsmartmenuimage%2Fupload%2Fimage%2F2026%2F1%2F19%2FPvxxA-oGqlkuKndtU3lg9O51XnIXr501ia0Bjv5BQqqKSgvFAL5h6YjlapzHxflV_EHCog2H9zbK6WgqMW9JFZaYTQJHj1ShwhwILSZUmpQ%3D.jpg
대구 중구 배달 피자 전문점,맘스터치 반월당점,햄버거,대구 중구 중앙대로67,053-428-7555,,,대박 직화불고기버거 단품,"6,600원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=http%3A%2F%2Fimagefarm.baemin.com%2Fsmartmenuimage%2Fupload%2Fimage%2F2026%2F1%2F19%2FW2sM2F9wRAESc14uxm0G19kboXrXm9QXa1pAJQepDPHB4OwNjDHt8nWI-B7yps9LKe17_OhFFZ8LZw4erUwB2KT-Wm82kCrJU-QxF-NL9yE%3D.jpg
대구 중구 배달 피자 전문점,맘스터치 반월당점,햄버거,대구 중구 중앙대로67,053-428-7555,,,후덕죽 와우순살,"16,700원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=http%3A%2F%2Fimagefarm.baemin.com%2Fsmartmenuimage%2Fupload%2Fimage%2F2026%2F3%2F10%2Fme1wNxS4EnYbeuWbu_Vwz19yJsCozQReiANIoMWdRYyzzTAmCR8ouPPD_-blisJMCohBJjT_YuMmo9tjZ0F5y8N2C12j2NhnrUOWz_ZRvb0%3D.jpg
대구 중구 배달 피자 전문점,맘스터치 반월당점,햄버거,대구 중구 중앙대로67,053-428-7555,,,후덕죽 와우순살맥스,"25,700원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=http%3A%2F%2Fimagefarm.baemin.com%2Fsmartmenuimage%2Fupload%2Fimage%2F2026%2F3%2F10%2Fo-okJp-Vilx5ybBMOppNchoGNbmxUi46XePcyZLV8ClgzzJCrmyF0-QXZqjAUliJPxgEQodYj_pDiy70pSPR1bICDsfcDVdBhNQvPQKCfFA%3D.jpg
대구 중구 배달 피자 전문점,맘스터치 반월당점,햄버거,대구 중구 중앙대로67,053-428-7555,,,골든갈릭 와우순살,"16,700원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=http%3A%2F%2Fimagefarm.baemin.com%2Fsmartmenuimage%2Fupload%2Fimage%2F2025%2F8%2F26%2FLNrrp9chf6AuFNLGWjdER_p188NtWtDQBGHzyMD7a9OLc0jD3JFtx5jcNmzJ0L-DITKumu6t0dHwj22zQAm5LdzXPZk8uBnUe8HiwlWR9Ag%3D.jpg
대구 중구 배달 피자 전문점,맘스터치 반월당점,햄버거,대구 중구 중앙대로67,053-428-7555,,,핫치즈 와우순살,"16,700원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=http%3A%2F%2Fimagefarm.baemin.com%2Fsmartmenuimage%2Fupload%2Fimage%2F2025%2F8%2F26%2FAeBizJ37-veZLKHFLr1C-FF6ELwzfhUfGbRP-qWiOV8_I0Po7qIG1qjpMkmItccuBED_FZsA_PJFnytY1n2CAPQICAa2VvZG7krPYvl8LLY%3D.jpg
대구 중구 배달 피자 전문점,맘스터치 반월당점,햄버거,대구 중구 중앙대로67,053-428-7555,,,후라이드 와우순살,"14,100원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=http%3A%2F%2Fimagefarm.baemin.com%2Fsmartmenuimage%2Fupload%2Fimage%2F2025%2F8%2F26%2F-okRDOOpLYWXXN11Fb8iTdQFM2KYLUhddQBLBauC1CaLjHH16c8nFblorNJZ_7VQX6_PdUrI7tY-ZuFYqlAwkLU-7c6EJP7bdRXxXk5exSs%3D.jpg
대구 중구 배달 피자 전문점,맘스터치 반월당점,햄버거,대구 중구 중앙대로67,053-428-7555,,,골든갈릭 와우순살맥스,"25,700원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=http%3A%2F%2Fimagefarm.baemin.com%2Fsmartmenuimage%2Fupload%2Fimage%2F2025%2F8%2F26%2F31_fvwxba_CeEyd9EBQQSZodl8MJTd7T_oGzSgU2dAITF7d7U7VR-bHm6rcOfIQII--l6OscWfT0bovRjNa-Fy85Rp7QbVykVItXI6fWrwY%3D.jpg
대구 중구 배달 피자 전문점,맘스터치 반월당점,햄버거,대구 중구 중앙대로67,053-428-7555,,,Chef's 크림디종 와우순살,"17,100원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=http%3A%2F%2Fimagefarm.baemin.com%2Fsmartmenuimage%2Fupload%2Fimage%2F2026%2F3%2F10%2FoY71esOh2PqkjKO13cIfOq1TQeyez9gbvTY2kI1HkZItkhfxb0WDpBJjYLaRCh2WGG22T_8O2rwBVIB-jzM19RAqb9P20fYkty0fbYGqbv4%3D.jpg
대구 중구 배달 피자 전문점,맘스터치 반월당점,햄버거,대구 중구 중앙대로67,053-428-7555,,,Chef's 크림디종 와우순살맥스,"26,100원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=http%3A%2F%2Fimagefarm.baemin.com%2Fsmartmenuimage%2Fupload%2Fimage%2F2026%2F3%2F10%2FIPW9JcOzXFKAZyEpBAp7rhviJh10gsBIIV4mLOWxKQ_UQZlHXi7fMz42CJ3KUq3MdfgPQURel-hoHP8T8rLgE7UOOQ4xwV8mnScIPyEj9Qk%3D.jpg
대구 중구 배달 피자 전문점,맘스터치 반월당점,햄버거,대구 중구 중앙대로67,053-428-7555,,,Chef's 버번 와우순살,"17,100원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=http%3A%2F%2Fimagefarm.baemin.com%2Fsmartmenuimage%2Fupload%2Fimage%2F2026%2F3%2F10%2FO2UWp1EoLCg26PSNA2FUQVky6VwbFFu8uqbThTGyaKktYyEboGBhCDRNFWwzvpNO13N8tg_NFIxKjlxS8QQNvfZWFxrXZKIMf4GvfXEFZ1g%3D.jpg
대구 중구 배달 피자 전문점,맘스터치 반월당점,햄버거,대구 중구 중앙대로67,053-428-7555,,,Chef's 버번 와우순살맥스,"26,100원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=http%3A%2F%2Fimagefarm.baemin.com%2Fsmartmenuimage%2Fupload%2Fimage%2F2026%2F3%2F10%2FtMhSJPJ2mel4P8LMlsMEwRHkmaO9CP5SBm6cfe7GofP1Gq4Ze4uF2xezYjV8SzQ40PXiLDmekna8yNt3I7HjJUg9lRMAP1JN2YZSLuRA7d8%3D.jpg
대구 중구 배달 피자 전문점,맘스터치 반월당점,햄버거,대구 중구 중앙대로67,053-428-7555,,,간장마늘 와우순살,"16,100원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=http%3A%2F%2Fimagefarm.baemin.com%2Fsmartmenuimage%2Fupload%2Fimage%2F2026%2F3%2F10%2FKdU11YpjM9so7Mv8EyvnHW8oXTUfOmOUuTqqW0FrKRjFZCvVYRXoPMM6C0kUVvlITV1NG8IthmqfhWYLIWykN-Bg0gsRsjyGbBZtwgSo9dw%3D.jpg
대구 중구 배달 피자 전문점,맘스터치 반월당점,햄버거,대구 중구 중앙대로67,053-428-7555,,,간장마늘 와우순살맥스,"25,100원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=http%3A%2F%2Fimagefarm.baemin.com%2Fsmartmenuimage%2Fupload%2Fimage%2F2026%2F3%2F10%2FUIlipv1jjCtm1c9XpGk85_VkyP7tqzu626u6BNKgw_H7x7_cl25Nwx-WhTzi-yVKhfBGtm052OxtXjl5wTcDSeRFMsjpTUL-0WS5qrEXQXY%3D.jpg
대구 중구 배달 피자 전문점,맘스터치 반월당점,햄버거,대구 중구 중앙대로67,053-428-7555,,,맘스양념 와우순살,"16,100원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=http%3A%2F%2Fimagefarm.baemin.com%2Fsmartmenuimage%2Fupload%2Fimage%2F2026%2F3%2F10%2FZc9yI-U74L6mhMjAs0mkOfwKMlET_6hnrvoH01O3x4Zsbl7wGDuRafgjAOxh8HkioUyIfTs0ru0eVlLKGx4B-Bwp7X8Snd5R4gfKBAf30uw%3D.jpg
대구 중구 배달 피자 전문점,맘스터치 반월당점,햄버거,대구 중구 중앙대로67,053-428-7555,,,맘스양념 와우순살맥스,"25,100원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=http%3A%2F%2Fimagefarm.baemin.com%2Fsmartmenuimage%2Fupload%2Fimage%2F2026%2F3%2F10%2Fhh0qpw3OLS6HNEXRMs1rIpCXdC4LRwS3mPDkafstzGYDRS0qjvHAklbu57S918_P3bbz1GQFdNqHdhYaFfYtHdGqlA8Jk1vN76DLGTHpXaI%3D.jpg
대구 중구 배달 피자 전문점,맘스터치 반월당점,햄버거,대구 중구 중앙대로67,053-428-7555,,,핫치즈 와우순살맥스,"25,700원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=http%3A%2F%2Fimagefarm.baemin.com%2Fsmartmenuimage%2Fupload%2Fimage%2F2025%2F8%2F26%2Ft-QeCfqW9DMy5pp1G7WlQO5aDYaaBsw-B6Qor5pik-83LmahmOCHliLhwOnvkBIx7_y8wM8-7ThZ89cdOoxA_eyEkwQDRL1tS-Es8oKtb-o%3D.jpg
대구 중구 배달 피자 전문점,맘스터치 반월당점,햄버거,대구 중구 중앙대로67,053-428-7555,,,후라이드 와우순살맥스,"23,100원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=http%3A%2F%2Fimagefarm.baemin.com%2Fsmartmenuimage%2Fupload%2Fimage%2F2025%2F8%2F26%2F6EEgxAV4xOg2R3GZ8pUgKJY0qjbPk_whaA3zPJr6LLJd8xnh6jpV-21t2HE2oW1izCFLXB-XSdLSMRkX4-V7JApqi8TsT-xi8TB7IbvTrVs%3D.jpg
